Uid,Pid,Time
155,4002,2012-04-04 08:07
1048,3805,2012-04-04 08:07
725,2099,2012-04-04 08:08
852,2067,2012-04-04 08:08
76,4279,2012-04-04 08:08
1039,2649,2012-04-04 08:08
251,4552,2012-04-04 08:09
438,2540,2012-04-04 08:10
321,3092,2012-04-04 08:10
522,2649,2012-04-04 08:10
876,339,2012-04-04 08:10
1023,4387,2012-04-04 08:10
442,3430,2012-04-04 08:11
1023,3482,2012-04-04 08:11
307,1309,2012-04-04 08:12
1050,156,2012-04-04 08:13
28,4753,2012-04-04 08:14
76,4222,2012-04-04 08:15
379,2904,2012-04-04 08:15
339,4347,2012-04-04 08:16
995,3096,2012-04-04 08:16
621,731,2012-04-04 08:18
150,2846,2012-04-04 08:18
320,1238,2012-04-04 08:18
455,336,2012-04-04 08:19
865,3868,2012-04-04 08:19
916,3403,2012-04-04 08:19
621,3981,2012-04-04 08:19
1018,2755,2012-04-04 08:19
621,3960,2012-04-04 08:19
320,4451,2012-04-04 08:20
899,2892,2012-04-04 08:20
165,4489,2012-04-04 08:21
165,1358,2012-04-04 08:22
689,3637,2012-04-04 08:22
471,4662,2012-04-04 08:22
307,3342,2012-04-04 08:22
91,4322,2012-04-04 08:23
150,2681,2012-04-04 08:23
339,1438,2012-04-04 08:23
634,3215,2012-04-04 08:23
155,3639,2012-04-04 08:24
852,643,2012-04-04 08:24
362,1122,2012-04-04 08:24
565,905,2012-04-04 08:25
852,1238,2012-04-04 08:25
80,2575,2012-04-04 08:25
565,5090,2012-04-04 08:25
80,2764,2012-04-04 08:25
565,1454,2012-04-04 08:26
365,4861,2012-04-04 08:26
18,3862,2012-04-04 08:26
375,4524,2012-04-04 08:27
897,2092,2012-04-04 08:27
281,4068,2012-04-04 08:27
510,3645,2012-04-04 08:27
281,1357,2012-04-04 08:27
937,1068,2012-04-04 08:28
376,4294,2012-04-04 08:28
866,1499,2012-04-04 08:29
1023,4925,2012-04-04 08:29
108,841,2012-04-04 08:29
280,4388,2012-04-04 08:30
876,3207,2012-04-04 08:30
280,838,2012-04-04 08:30
6,4119,2012-04-04 08:31
6,2630,2012-04-04 08:31
442,3653,2012-04-04 08:31
808,1569,2012-04-04 08:31
634,4489,2012-04-04 08:32
644,838,2012-04-04 08:33
320,2927,2012-04-04 08:34
1025,3383,2012-04-04 08:35
876,1619,2012-04-04 08:35
36,5059,2012-04-04 08:35
1037,794,2012-04-04 08:35
1037,3556,2012-04-04 08:35
1037,140,2012-04-04 08:35
202,601,2012-04-04 08:35
59,3378,2012-04-04 08:36
439,1390,2012-04-04 08:37
153,5022,2012-04-04 08:37
6,1448,2012-04-04 08:38
424,4372,2012-04-04 08:38
962,3474,2012-04-04 08:40
451,548,2012-04-04 08:42
673,1309,2012-04-04 08:43
57,2703,2012-04-04 08:44
1068,808,2012-04-04 08:45
250,4493,2012-04-04 08:46
1001,2436,2012-04-04 08:46
6,416,2012-04-04 08:47
1001,312,2012-04-04 08:47
246,2843,2012-04-04 08:47
372,2061,2012-04-04 08:48
153,4422,2012-04-04 08:48
998,1011,2012-04-04 08:48
710,1888,2012-04-04 08:49
1037,1868,2012-04-04 08:49
1073,3500,2012-04-04 08:50
114,1314,2012-04-04 08:51
681,366,2012-04-04 08:51
681,2699,2012-04-04 08:52
361,3950,2012-04-04 08:53
275,3381,2012-04-04 08:53
681,2551,2012-04-04 08:55
760,4772,2012-04-04 08:55
640,917,2012-04-04 08:55
1078,1989,2012-04-04 08:55
681,3558,2012-04-04 08:55
297,693,2012-04-04 08:55
280,2868,2012-04-04 08:55
230,2492,2012-04-04 08:56
6,221,2012-04-04 08:57
746,5134,2012-04-04 08:57
805,1239,2012-04-04 08:57
671,2056,2012-04-04 08:58
1053,2975,2012-04-04 08:59
937,3207,2012-04-04 08:59
896,4907,2012-04-04 09:00
1065,1348,2012-04-04 09:00
339,2076,2012-04-04 09:00
27,1825,2012-04-04 09:01
811,1872,2012-04-04 09:02
722,1935,2012-04-04 09:03
606,1398,2012-04-04 09:03
811,3692,2012-04-04 09:03
927,4774,2012-04-04 09:04
152,998,2012-04-04 09:04
263,381,2012-04-04 09:04
1012,3164,2012-04-04 09:04
263,117,2012-04-04 09:05
37,2408,2012-04-04 09:05
370,4418,2012-04-04 09:05
381,1405,2012-04-04 09:05
348,2993,2012-04-04 09:06
836,3934,2012-04-04 09:07
388,2138,2012-04-04 09:07
157,124,2012-04-04 09:07
442,3678,2012-04-04 09:07
913,5040,2012-04-04 09:07
97,2630,2012-04-04 09:08
954,1993,2012-04-04 09:09
912,1097,2012-04-04 09:09
39,1918,2012-04-04 09:12
55,841,2012-04-04 09:13
1037,2701,2012-04-04 09:13
164,3046,2012-04-04 09:14
453,1188,2012-04-04 09:14
307,2420,2012-04-04 09:15
822,1825,2012-04-04 09:16
37,18,2012-04-04 09:17
437,514,2012-04-04 09:17
619,238,2012-04-04 09:18
947,727,2012-04-04 09:19
799,1491,2012-04-04 09:20
384,4019,2012-04-04 09:20
250,844,2012-04-04 09:20
300,5058,2012-04-04 09:22
852,2801,2012-04-04 09:23
150,4605,2012-04-04 09:24
741,1411,2012-04-04 09:24
732,1060,2012-04-04 09:24
852,2022,2012-04-04 09:24
40,1637,2012-04-04 09:25
544,1904,2012-04-04 09:25
975,2747,2012-04-04 09:25
179,284,2012-04-04 09:26
1059,1776,2012-04-04 09:26
995,3230,2012-04-04 09:27
91,3082,2012-04-04 09:27
981,3152,2012-04-04 09:27
19,1467,2012-04-04 09:29
324,4646,2012-04-04 09:29
28,4960,2012-04-04 09:29
297,1002,2012-04-04 09:30
143,4167,2012-04-04 09:30
112,4219,2012-04-04 09:30
429,2833,2012-04-04 09:30
150,3970,2012-04-04 09:30
164,3919,2012-04-04 09:32
66,4830,2012-04-04 09:32
660,5007,2012-04-04 09:33
414,2307,2012-04-04 09:33
40,3077,2012-04-04 09:34
11,4893,2012-04-04 09:34
812,160,2012-04-04 09:35
354,4026,2012-04-04 09:35
1042,2102,2012-04-04 09:35
1006,1035,2012-04-04 09:35
993,1970,2012-04-04 09:37
460,1696,2012-04-04 09:39
958,4525,2012-04-04 09:40
619,2758,2012-04-04 09:40
37,174,2012-04-04 09:40
37,4766,2012-04-04 09:41
241,1969,2012-04-04 09:41
167,1303,2012-04-04 09:41
92,1116,2012-04-04 09:41
424,2878,2012-04-04 09:43
288,2074,2012-04-04 09:44
767,1087,2012-04-04 09:45
759,181,2012-04-04 09:45
36,2950,2012-04-04 09:46
111,1350,2012-04-04 09:47
370,3207,2012-04-04 09:47
142,4489,2012-04-04 09:48
241,1449,2012-04-04 09:48
731,4627,2012-04-04 09:49
894,3870,2012-04-04 09:49
229,1406,2012-04-04 09:50
572,2692,2012-04-04 09:50
637,3329,2012-04-04 09:52
501,1303,2012-04-04 09:53
111,2989,2012-04-04 09:53
564,3946,2012-04-04 09:54
614,2598,2012-04-04 09:54
39,1913,2012-04-04 09:55
931,2419,2012-04-04 09:55
288,2591,2012-04-04 09:56
610,3046,2012-04-04 09:56
229,3532,2012-04-04 09:57
39,3434,2012-04-04 09:59
322,105,2012-04-04 09:59
975,1904,2012-04-04 10:00
897,2569,2012-04-04 10:02
2,2180,2012-04-04 10:03
1078,1880,2012-04-04 10:03
6,1974,2012-04-04 10:03
15,4446,2012-04-04 10:04
544,4914,2012-04-04 10:04
130,1263,2012-04-04 10:06
370,4418,2012-04-04 10:07
230,1360,2012-04-04 10:07
250,199,2012-04-04 10:08
542,535,2012-04-04 10:08
778,3272,2012-04-04 10:08
604,390,2012-04-04 10:09
722,2005,2012-04-04 10:10
686,465,2012-04-04 10:10
617,1489,2012-04-04 10:13
236,1418,2012-04-04 10:13
722,4945,2012-04-04 10:14
722,1211,2012-04-04 10:16
505,1663,2012-04-04 10:18
767,151,2012-04-04 10:19
752,3110,2012-04-04 10:19
432,2503,2012-04-04 10:20
563,5058,2012-04-04 10:20
424,3900,2012-04-04 10:22
805,3248,2012-04-04 10:24
408,3168,2012-04-04 10:24
149,2673,2012-04-04 10:25
339,985,2012-04-04 10:25
777,2680,2012-04-04 10:28
414,3744,2012-04-04 10:30
141,1048,2012-04-04 10:31
901,4955,2012-04-04 10:34
322,3498,2012-04-04 10:35
722,2701,2012-04-04 10:38
93,2274,2012-04-04 10:38
403,4518,2012-04-04 10:39
135,2563,2012-04-04 10:41
852,3940,2012-04-04 10:43
20,2706,2012-04-04 10:44
20,1146,2012-04-04 10:44
271,1356,2012-04-04 10:44
722,1794,2012-04-04 10:45
384,4689,2012-04-04 10:45
173,304,2012-04-04 10:46
202,2489,2012-04-04 10:46
722,4451,2012-04-04 10:47
738,2227,2012-04-04 10:48
886,270,2012-04-04 10:49
903,3966,2012-04-04 10:51
886,3969,2012-04-04 10:51
722,3608,2012-04-04 10:52
886,4790,2012-04-04 10:53
767,1806,2012-04-04 10:54
860,4477,2012-04-04 10:54
505,3748,2012-04-04 10:54
767,5020,2012-04-04 10:54
717,5125,2012-04-04 10:55
439,1042,2012-04-04 10:55
642,2261,2012-04-04 10:55
886,3796,2012-04-04 10:55
126,1051,2012-04-04 10:55
821,779,2012-04-04 10:57
587,4350,2012-04-04 10:58
746,163,2012-04-04 10:58
126,466,2012-04-04 10:58
892,5099,2012-04-04 10:59
505,1932,2012-04-04 11:01
505,2005,2012-04-04 11:01
864,2260,2012-04-04 11:02
20,3153,2012-04-04 11:03
230,2492,2012-04-04 11:05
619,561,2012-04-04 11:06
266,2491,2012-04-04 11:11
600,259,2012-04-04 11:12
202,601,2012-04-04 11:13
805,1248,2012-04-04 11:17
576,4902,2012-04-04 11:18
230,2492,2012-04-04 11:19
416,1978,2012-04-04 11:21
854,2429,2012-04-04 11:21
355,3750,2012-04-04 11:28
866,3418,2012-04-04 11:31
973,87,2012-04-04 11:31
580,4850,2012-04-04 11:33
574,3702,2012-04-04 11:33
204,2721,2012-04-04 11:35
266,3184,2012-04-04 11:35
945,1437,2012-04-04 11:36
195,3914,2012-04-04 11:36
202,901,2012-04-04 11:37
374,4679,2012-04-04 11:38
8,751,2012-04-04 11:38
864,1996,2012-04-04 11:41
827,3036,2012-04-04 11:42
1033,221,2012-04-04 11:50
748,260,2012-04-04 11:51
204,11,2012-04-04 11:53
924,38,2012-04-04 11:56
91,1310,2012-04-04 11:59
273,2427,2012-04-04 12:01
1069,2589,2012-04-04 12:01
726,2206,2012-04-04 12:02
37,3438,2012-04-04 12:06
621,2910,2012-04-04 12:06
1050,3896,2012-04-04 12:06
864,1201,2012-04-04 12:06
626,3375,2012-04-04 12:07
557,3944,2012-04-04 12:07
608,4828,2012-04-04 12:07
608,3955,2012-04-04 12:08
698,1964,2012-04-04 12:08
667,471,2012-04-04 12:08
959,4066,2012-04-04 12:08
691,1885,2012-04-04 12:11
364,4632,2012-04-04 12:12
734,2150,2012-04-04 12:13
195,2928,2012-04-04 12:13
439,2668,2012-04-04 12:15
374,3183,2012-04-04 12:16
502,1765,2012-04-04 12:16
230,1125,2012-04-04 12:17
823,910,2012-04-04 12:18
823,910,2012-04-04 12:18
374,4990,2012-04-04 12:18
466,1901,2012-04-04 12:19
642,4876,2012-04-04 12:19
374,4157,2012-04-04 12:20
522,4925,2012-04-04 12:22
322,899,2012-04-04 12:23
720,1993,2012-04-04 12:23
424,3303,2012-04-04 12:24
653,2939,2012-04-04 12:25
153,4289,2012-04-04 12:26
723,964,2012-04-04 12:26
1018,615,2012-04-04 12:27
207,1332,2012-04-04 12:28
708,4049,2012-04-04 12:29
691,977,2012-04-04 12:29
362,252,2012-04-04 12:31
74,259,2012-04-04 12:32
774,3609,2012-04-04 12:32
975,2113,2012-04-04 12:32
762,1736,2012-04-04 12:36
471,4662,2012-04-04 12:37
319,2634,2012-04-04 12:37
951,5040,2012-04-04 12:37
501,4444,2012-04-04 12:38
525,3067,2012-04-04 12:39
76,3469,2012-04-04 12:41
574,443,2012-04-04 12:41
458,3377,2012-04-04 12:43
361,4193,2012-04-04 12:44
183,993,2012-04-04 12:44
671,693,2012-04-04 12:46
270,1437,2012-04-04 12:47
530,4714,2012-04-04 12:48
712,4273,2012-04-04 12:48
541,1788,2012-04-04 12:49
1031,850,2012-04-04 12:51
639,840,2012-04-04 12:52
305,676,2012-04-04 12:53
510,3645,2012-04-04 12:54
319,290,2012-04-04 12:54
193,4715,2012-04-04 12:55
934,835,2012-04-04 12:56
927,3348,2012-04-04 12:58
331,3961,2012-04-04 12:59
691,3207,2012-04-04 12:59
30,56,2012-04-04 13:00
510,1568,2012-04-04 13:00
748,257,2012-04-04 13:02
324,3358,2012-04-04 13:02
520,1648,2012-04-04 13:03
746,4833,2012-04-04 13:03
689,3637,2012-04-04 13:04
910,4495,2012-04-04 13:05
195,2221,2012-04-04 13:05
910,404,2012-04-04 13:05
618,2044,2012-04-04 13:06
195,4625,2012-04-04 13:06
778,673,2012-04-04 13:07
910,3421,2012-04-04 13:07
153,4422,2012-04-04 13:08
338,1800,2012-04-04 13:09
585,239,2012-04-04 13:13
195,4189,2012-04-04 13:14
195,4189,2012-04-04 13:14
378,2689,2012-04-04 13:15
424,3174,2012-04-04 13:15
220,4563,2012-04-04 13:18
230,2492,2012-04-04 13:21
678,4688,2012-04-04 13:21
961,2673,2012-04-04 13:21
453,4356,2012-04-04 13:22
951,3082,2012-04-04 13:23
951,4555,2012-04-04 13:23
678,1587,2012-04-04 13:24
918,18,2012-04-04 13:24
527,18,2012-04-04 13:25
564,4899,2012-04-04 13:25
433,1788,2012-04-04 13:27
116,3031,2012-04-04 13:27
435,1999,2012-04-04 13:27
927,88,2012-04-04 13:28
233,3422,2012-04-04 13:29
892,1531,2012-04-04 13:29
50,2554,2012-04-04 13:30
336,1260,2012-04-04 13:30
414,3744,2012-04-04 13:31
539,4316,2012-04-04 13:31
367,3092,2012-04-04 13:32
372,4977,2012-04-04 13:32
495,3527,2012-04-04 13:33
149,3471,2012-04-04 13:34
504,3342,2012-04-04 13:35
374,1540,2012-04-04 13:38
897,1317,2012-04-04 13:40
483,1224,2012-04-04 13:43
1031,3819,2012-04-04 13:43
483,2191,2012-04-04 13:43
1072,3430,2012-04-04 13:44
614,2598,2012-04-04 13:45
483,920,2012-04-04 13:45
678,3886,2012-04-04 13:46
888,4233,2012-04-04 13:48
843,1313,2012-04-04 13:51
588,125,2012-04-04 13:53
997,951,2012-04-04 13:53
838,1026,2012-04-04 13:53
483,1782,2012-04-04 13:54
204,3540,2012-04-04 13:55
778,4382,2012-04-04 13:55
530,1028,2012-04-04 13:55
790,4309,2012-04-04 13:56
876,840,2012-04-04 13:56
319,2934,2012-04-04 13:56
556,2435,2012-04-04 13:56
202,122,2012-04-04 13:57
693,2494,2012-04-04 13:59
14,1500,2012-04-04 14:00
354,286,2012-04-04 14:01
152,3392,2012-04-04 14:04
197,503,2012-04-04 14:04
619,402,2012-04-04 14:04
619,29,2012-04-04 14:04
483,1823,2012-04-04 14:05
544,4484,2012-04-04 14:05
598,2260,2012-04-04 14:07
869,1908,2012-04-04 14:07
498,2035,2012-04-04 14:10
910,866,2012-04-04 14:10
336,4895,2012-04-04 14:11
886,1981,2012-04-04 14:12
374,3768,2012-04-04 14:14
718,2949,2012-04-04 14:15
729,1421,2012-04-04 14:15
429,3358,2012-04-04 14:15
975,3524,2012-04-04 14:15
374,4859,2012-04-04 14:16
1074,3076,2012-04-04 14:17
374,170,2012-04-04 14:18
729,3564,2012-04-04 14:20
178,3754,2012-04-04 14:20
39,4849,2012-04-04 14:21
178,4984,2012-04-04 14:21
6,1655,2012-04-04 14:22
6,4422,2012-04-04 14:22
178,4158,2012-04-04 14:22
178,4430,2012-04-04 14:22
233,2874,2012-04-04 14:24
762,3094,2012-04-04 14:24
903,3966,2012-04-04 14:24
381,1023,2012-04-04 14:24
5,4167,2012-04-04 14:26
572,1049,2012-04-04 14:27
162,685,2012-04-04 14:30
886,4790,2012-04-04 14:30
892,3363,2012-04-04 14:30
463,308,2012-04-04 14:31
266,88,2012-04-04 14:33
202,2224,2012-04-04 14:34
323,3657,2012-04-04 14:34
877,4966,2012-04-04 14:38
424,1941,2012-04-04 14:41
843,5083,2012-04-04 14:41
364,1354,2012-04-04 14:42
654,838,2012-04-04 14:42
860,680,2012-04-04 14:42
995,3230,2012-04-04 14:42
765,669,2012-04-04 14:43
116,4167,2012-04-04 14:43
1035,2810,2012-04-04 14:44
386,3027,2012-04-04 14:44
6,4321,2012-04-04 14:44
116,1865,2012-04-04 14:44
42,2673,2012-04-04 14:45
463,712,2012-04-04 14:45
599,1860,2012-04-04 14:46
199,2525,2012-04-04 14:46
6,2647,2012-04-04 14:46
483,202,2012-04-04 14:48
505,757,2012-04-04 14:49
193,2090,2012-04-04 14:49
530,3666,2012-04-04 14:49
718,4410,2012-04-04 14:49
722,1392,2012-04-04 14:49
909,3450,2012-04-04 14:50
1004,1203,2012-04-04 14:52
560,3160,2012-04-04 14:56
962,997,2012-04-04 14:56
641,56,2012-04-04 14:56
68,4718,2012-04-04 14:57
831,2974,2012-04-04 14:57
840,4628,2012-04-04 14:57
1004,718,2012-04-04 14:58
50,4957,2012-04-04 14:59
558,2936,2012-04-04 15:00
364,4632,2012-04-04 15:02
20,690,2012-04-04 15:03
558,3328,2012-04-04 15:03
641,833,2012-04-04 15:04
505,2840,2012-04-04 15:05
642,1894,2012-04-04 15:08
686,3717,2012-04-04 15:08
359,1321,2012-04-04 15:09
34,391,2012-04-04 15:09
79,725,2012-04-04 15:10
112,247,2012-04-04 15:11
406,4490,2012-04-04 15:11
1007,4147,2012-04-04 15:11
406,4678,2012-04-04 15:11
671,1835,2012-04-04 15:11
146,3745,2012-04-04 15:11
351,3872,2012-04-04 15:12
359,2261,2012-04-04 15:12
482,4553,2012-04-04 15:16
313,2683,2012-04-04 15:17
313,2383,2012-04-04 15:18
1037,3820,2012-04-04 15:18
359,4524,2012-04-04 15:18
250,199,2012-04-04 15:19
386,440,2012-04-04 15:20
464,2677,2012-04-04 15:22
464,2787,2012-04-04 15:22
313,3644,2012-04-04 15:22
687,2252,2012-04-04 15:23
194,4338,2012-04-04 15:27
416,5068,2012-04-04 15:27
641,2142,2012-04-04 15:27
748,3345,2012-04-04 15:31
852,3381,2012-04-04 15:34
641,2439,2012-04-04 15:34
852,1433,2012-04-04 15:34
424,1923,2012-04-04 15:34
530,5130,2012-04-04 15:35
897,2569,2012-04-04 15:36
809,4768,2012-04-04 15:36
471,1759,2012-04-04 15:38
202,122,2012-04-04 15:41
438,5025,2012-04-04 15:42
359,3438,2012-04-04 15:42
918,4766,2012-04-04 15:43
166,2610,2012-04-04 15:43
1030,3942,2012-04-04 15:44
478,3904,2012-04-04 15:44
823,838,2012-04-04 15:44
976,1168,2012-04-04 15:45
886,2242,2012-04-04 15:45
869,850,2012-04-04 15:45
790,4561,2012-04-04 15:45
937,3314,2012-04-04 15:45
937,1644,2012-04-04 15:46
531,2225,2012-04-04 15:46
704,538,2012-04-04 15:47
561,917,2012-04-04 15:47
883,4419,2012-04-04 15:48
8,2261,2012-04-04 15:49
142,18,2012-04-04 15:49
195,1695,2012-04-04 15:49
271,4681,2012-04-04 17:27
859,2017,2012-04-04 17:29
1035,920,2012-04-04 17:31
919,762,2012-04-04 17:33
280,3340,2012-04-04 17:34
588,2139,2012-04-04 17:34
1018,4905,2012-04-04 17:36
910,2813,2012-04-04 17:37
698,1721,2012-04-04 17:37
1001,1066,2012-04-04 17:39
97,2630,2012-04-04 17:40
39,2825,2012-04-04 17:40
339,839,2012-04-04 17:42
438,1138,2012-04-04 17:42
942,2017,2012-04-04 17:42
748,2316,2012-04-04 17:43
689,1361,2012-04-04 17:43
748,260,2012-04-04 17:43
512,2714,2012-04-04 18:45
1037,227,2012-04-04 18:45
861,125,2012-04-04 18:46
181,4541,2012-04-04 18:47
864,3473,2012-04-04 18:47
408,4445,2012-04-04 18:47
50,814,2012-04-04 18:48
424,5050,2012-04-04 18:48
108,4293,2012-04-04 18:51
1035,3956,2012-04-04 18:51
405,4821,2012-04-04 18:51
370,3207,2012-04-04 18:53
815,2528,2012-04-04 18:53
39,557,2012-04-04 18:54
178,4259,2012-04-04 18:54
662,3208,2012-04-04 18:55
178,3792,2012-04-04 18:55
746,3906,2012-04-04 18:55
947,96,2012-04-04 18:56
438,4487,2012-04-04 18:56
680,2687,2012-04-04 18:57
1052,3523,2012-04-04 18:58
554,1908,2012-04-04 18:59
1052,3045,2012-04-04 19:00
734,2150,2012-04-04 19:01
25,1543,2012-04-04 19:01
166,3442,2012-04-04 19:02
359,583,2012-04-04 19:02
656,1709,2012-04-04 19:03
916,1166,2012-04-04 19:04
1035,1696,2012-04-04 19:04
1018,4682,2012-04-04 19:05
244,3544,2012-04-04 19:05
25,2182,2012-04-04 19:06
947,2451,2012-04-04 19:06
670,4779,2012-04-04 19:06
1046,1835,2012-04-04 19:07
784,1430,2012-04-04 19:15
598,720,2012-04-04 19:16
55,4293,2012-04-04 19:16
721,2458,2012-04-04 19:16
178,3643,2012-04-04 19:17
937,1196,2012-04-04 19:18
1073,4288,2012-04-04 19:19
818,2667,2012-04-04 19:19
640,645,2012-04-04 19:19
244,2818,2012-04-04 19:19
234,5003,2012-04-04 19:20
809,112,2012-04-04 19:20
819,4335,2012-04-04 19:20
1044,3344,2012-04-04 19:21
69,2745,2012-04-04 19:22
85,1709,2012-04-04 19:22
998,4293,2012-04-04 19:22
852,2076,2012-04-04 19:22
852,833,2012-04-04 19:22
365,4861,2012-04-04 19:23
555,2744,2012-04-04 19:24
543,3291,2012-04-04 19:24
204,4490,2012-04-04 19:27
659,1682,2012-04-04 19:28
631,1414,2012-04-04 19:29
959,1735,2012-04-04 19:30
959,1735,2012-04-04 19:30
80,2764,2012-04-04 19:31
281,1357,2012-04-04 19:31
230,3195,2012-04-04 19:31
126,3490,2012-04-04 19:32
722,1324,2012-04-04 19:32
380,858,2012-04-04 19:33
326,421,2012-04-04 19:33
292,2515,2012-04-04 19:33
296,4010,2012-04-04 19:33
417,2548,2012-04-04 19:35
341,3910,2012-04-04 19:35
510,4650,2012-04-04 19:35
510,2387,2012-04-04 19:35
667,1612,2012-04-04 19:36
25,1724,2012-04-04 19:36
768,2242,2012-04-04 19:36
811,3075,2012-04-04 19:36
811,675,2012-04-04 19:37
458,1470,2012-04-04 19:37
417,1423,2012-04-04 19:37
903,3874,2012-04-04 19:37
745,3274,2012-04-04 19:38
639,198,2012-04-04 19:38
458,2652,2012-04-04 19:38
39,4521,2012-04-04 19:39
1005,4723,2012-04-04 19:41
232,796,2012-04-04 19:43
305,676,2012-04-04 19:43
758,1436,2012-04-04 19:44
962,4014,2012-04-04 19:44
300,490,2012-04-04 19:44
745,3438,2012-04-04 19:46
896,490,2012-04-04 19:47
296,4912,2012-04-04 19:48
411,4620,2012-04-04 19:50
992,1594,2012-04-04 19:50
1048,472,2012-04-04 19:50
748,2316,2012-04-04 19:51
146,586,2012-04-04 19:52
474,1090,2012-04-04 19:53
637,1114,2012-04-04 19:54
367,1768,2012-04-04 19:54
682,1080,2012-04-04 19:54
374,2631,2012-04-04 19:55
374,3768,2012-04-04 19:56
131,69,2012-04-04 19:56
947,618,2012-04-04 19:57
722,27,2012-04-04 19:58
752,3279,2012-04-04 19:58
522,4025,2012-04-04 19:58
710,2974,2012-04-04 19:59
1005,5015,2012-04-04 20:00
459,768,2012-04-04 20:00
1005,4409,2012-04-04 20:00
1071,4194,2012-04-04 20:00
978,401,2012-04-04 20:01
978,401,2012-04-04 20:01
498,1298,2012-04-04 20:01
448,1958,2012-04-04 20:02
357,2814,2012-04-04 20:02
326,3372,2012-04-04 20:02
252,3868,2012-04-04 20:03
397,3013,2012-04-04 20:03
600,5062,2012-04-04 20:03
169,4645,2012-04-04 20:07
977,2083,2012-04-04 20:08
1030,4373,2012-04-04 20:09
617,1850,2012-04-04 20:09
197,3910,2012-04-04 20:09
897,917,2012-04-04 20:10
766,4860,2012-04-04 20:11
39,3698,2012-04-04 20:12
766,5034,2012-04-04 20:13
940,795,2012-04-04 20:14
818,2196,2012-04-04 20:16
372,4300,2012-04-04 20:16
583,3297,2012-04-04 20:16
1010,4096,2012-04-04 20:17
895,1276,2012-04-04 20:18
374,3440,2012-04-04 20:18
722,1794,2012-04-04 20:18
687,1721,2012-04-04 20:18
374,1653,2012-04-04 20:19
382,3870,2012-04-04 20:20
374,1167,2012-04-04 20:20
937,3207,2012-04-04 20:20
641,56,2012-04-04 20:22
722,2701,2012-04-04 20:23
527,1713,2012-04-04 20:23
230,3195,2012-04-04 21:08
230,3195,2012-04-04 22:08
230,3195,2012-04-05 00:12
1023,2026,2012-04-05 04:17
686,465,2012-04-05 04:18
364,1081,2012-04-05 04:41
492,1871,2012-04-05 04:47
579,3549,2012-04-05 04:49
497,693,2012-04-05 04:50
364,3091,2012-04-05 04:53
805,1239,2012-04-05 04:57
364,4632,2012-04-05 05:03
579,3104,2012-04-05 05:17
217,3189,2012-04-05 05:19
22,1309,2012-04-05 05:25
1018,3802,2012-04-05 05:38
217,3430,2012-04-05 05:39
492,1450,2012-04-05 05:39
22,4041,2012-04-05 05:41
892,5099,2012-04-05 05:49
504,4648,2012-04-05 05:53
45,2556,2012-04-05 06:06
339,4347,2012-04-05 06:07
552,764,2012-04-05 06:12
411,4620,2012-04-05 06:12
2,4901,2012-04-05 06:13
2,4590,2012-04-05 06:13
2,1541,2012-04-05 06:14
2,1383,2012-04-05 06:14
552,3159,2012-04-05 06:16
145,4574,2012-04-05 06:18
805,1364,2012-04-05 06:19
155,4297,2012-04-05 06:24
326,1867,2012-04-05 06:24
552,764,2012-04-05 06:26
1014,2823,2012-04-05 06:27
1014,2453,2012-04-05 06:28
805,3248,2012-04-05 06:28
325,1152,2012-04-05 06:31
303,3680,2012-04-05 06:32
929,3886,2012-04-05 06:33
204,1206,2012-04-05 06:33
459,2968,2012-04-05 06:33
364,2412,2012-04-05 06:34
1018,388,2012-04-05 06:35
982,4854,2012-04-05 06:37
1005,3631,2012-04-05 06:52
693,4097,2012-04-05 06:52
358,4267,2012-04-05 06:53
155,2724,2012-04-05 06:54
1005,2757,2012-04-05 06:58
437,4894,2012-04-05 06:58
80,3418,2012-04-05 06:59
80,2764,2012-04-05 06:59
80,2575,2012-04-05 07:00
1039,2649,2012-04-05 07:00
80,2177,2012-04-05 07:00
80,143,2012-04-05 07:00
80,4904,2012-04-05 07:00
782,1803,2012-04-05 07:00
280,5081,2012-04-05 07:01
897,2154,2012-04-05 07:01
897,4340,2012-04-05 07:02
232,4276,2012-04-05 07:04
459,2996,2012-04-05 07:04
552,2398,2012-04-05 07:07
266,2639,2012-04-05 07:07
142,18,2012-04-05 07:08
249,838,2012-04-05 07:09
805,2917,2012-04-05 07:09
300,667,2012-04-05 07:10
893,2909,2012-04-05 07:40
382,3417,2012-04-05 07:41
378,710,2012-04-05 07:41
873,4232,2012-04-05 07:41
378,2268,2012-04-05 07:41
548,4978,2012-04-05 07:42
722,2005,2012-04-05 07:43
565,5090,2012-04-05 07:44
279,4201,2012-04-05 07:45
565,905,2012-04-05 07:45
565,2200,2012-04-05 07:45
19,2269,2012-04-05 07:46
722,4945,2012-04-05 07:46
565,808,2012-04-05 07:46
450,1109,2012-04-05 07:47
897,3430,2012-04-05 07:47
689,3162,2012-04-05 07:47
722,1211,2012-04-05 07:48
378,4820,2012-04-05 07:48
593,1046,2012-04-05 07:48
378,1968,2012-04-05 07:48
